artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored)
['Willie Nelson'],[583959],0.504,0.145,0.073,79.569,-15.971,1,0,0.825,0.00273,0.0846,0.0366,0,159307,27,1982,2/1/1982,Permanently Lonely
['Willie Nelson'],[583959],0.557,0.167,0.0895,84.778,-18.989,1,2,0.796,0.0152,0.0981,0.0523,0,135667,27,1982,2/1/1982,Staring Each Other Down
['Willie Nelson'],[583959],0.458,0.394,0.115,125.922,-11.146,1,9,0.884,0.0172,0.152,0.0337,0,267693,45,2008,4/1/2008,Angel Flying Too Close to the Ground
['Willie Nelson'],[583959],0.651,0.143,0.205,97.896,-15.203,1,7,0.822,0.0333,0.112,0.0374,0,181813,24,1970,3/1/1970,Both Sides Now
['Willie Nelson'],[583959],0.375,0.137,0.113,144.393,-20.419,1,2,0.904,0.244,0.0898,0.0304,0,207360,21,1974,1974,(How Will I Know) I'm Falling in Love *****
['Willie Nelson'],[583959],0.433,0.633,0.527,193.314,-12.156,1,9,0.603,0.003,0.304,0.202,0,144307,21,1974,1974,Phases and Stages (Theme) / No Love Around
['Willie Nelson'],[583959],0.499,0.78,0.798,111.522,-8.443,1,7,0.151,0.008,0.401,0.0379,0,205733,21,1975,1975,Stay a Little Longer - Live
['Willie Nelson'],[583959],0.558,0.307,0.317,71.889,-11.199,1,0,0.553,0.0116,0.212,0.0309,0,108040,25,1978,11/1/1978,"Crazy - Live at Harrah's Casino, Lake Tahoe, NV - April ****"
['Willie Nelson'],[583959],0.485,0.18,0.283,135.948,-17.775,1,4,0.936,0.402,0.337,0.0381,0,350600,25,1979,10/1/1979,Loving Her Was Easier (Than Anything I'll Ever Do ******
['Willie Nelson'],[583959],0.479,0.164,0.353,135.802,-17.705,1,2,0.83,7.88E-05,0.174,0.0351,0,150573,27,1982,2/1/1982,Old Fords and a Natural Stone
['Willie Nelson'],[583959],0.572,0.38,0.325,75.667,-13.682,1,9,0.593,2.37E-05,0.166,0.075,0,206800,20,1974,1974,Phases and Stages / Pick Up the Tempo / Phases and Stages (Theme)
['Willie Nelson'],[583959],0.653,0.306,0.638,147.651,-12.564,1,2,0.814,0.00196,0.232,0.0519,0,170800,21,1975,1975,Remember Me (When the Candle Lights Are Gleaming)
['Willie Nelson'],[583959],0.583,0.248,0.466,99.641,-12.144,1,7,0.545,0.0118,0.189,0.0315,0,163867,20,1975,1975,Look What Thoughts Will Do
['Willie Nelson'],[583959],0.523,0.433,0.532,144.172,-11.143,1,9,0.491,0.000831,0.759,0.0389,0,207907,20,1975,1975,If You Could Touch Her at All
['Willie Nelson'],[583959],0.674,0.476,0.773,101.607,-13.05,1,9,0.48,0.000328,0.0934,0.0554,0,228907,23,1976,1/12/1976,Me and Paul
['Willie Nelson'],[583959],0.515,0.601,0.35,79.577,-8.391,1,0,0.558,0.291,0.498,0.0514,0,247160,24,1978,11/1/1978,"***** Life - Live at Harrah's Casino, Lake Tahoe, NV - April ****"
['Willie Nelson'],[583959],0.678,0.803,0.89,143.584,-8.797,1,2,0.252,0.00597,0.152,0.0397,0,91107,24,1978,11/1/1978,"If You've Got the Money I've Got the Time - Live at Harrah's Casino, Lake Tahoe, NV - April ****"
['Willie Nelson'],[583959],0.427,0.178,0.3,78.039,-19.527,1,0,0.956,0.452,0.12,0.0381,0,422173,25,1979,10/1/1979,Sunday Mornin' Comin' Down
['Willie Nelson'],[583959],0.678,0.537,0.688,96.254,-9.035,1,0,0.576,0,0.115,0.0506,0,131353,12,1963,1/1/1963,Right Or Wrong
['Willie Nelson'],[583959],0.315,0.268,0.238,79.86,-10.909,1,2,0.624,0,0.341,0.0285,0,178024,11,1963,1/1/1963,The Last Letter
['Willie Nelson'],[583959],0.654,0.136,0.261,107.192,-13.442,1,4,0.814,0.000764,0.112,0.0445,0,138267,14,1965,1965,Healing ***** of Time
['Willie Nelson'],[583959],0.486,0.497,0.664,84.113,-7.575,1,4,0.646,0,0.165,0.0403,0,161200,16,1968,1968,Beautiful Texas
['Willie Nelson'],[583959],0.658,0.325,0.685,147.649,-10.988,1,2,0.867,0.00647,0.247,0.0444,0,170560,26,1975,1975,Remember Me (When the Candle Lights Are Gleaming)
['Willie Nelson'],[583959],0.409,0.296,0.276,170.753,-12.78,1,9,0.718,0.000292,0.912,0.0595,0,179373,24,1978,11/1/1978,"If You Could Touch Her at All - Live at Harrah's Casino, Lake Tahoe, NV - April ****"
['Willie Nelson'],[583959],0.391,0.75,0.556,167.842,-8.379,1,7,0.3,0.0401,0.955,0.046,0,213160,23,1978,11/1/1978,"Bloody Mary Morning - Live at Harrah's Casino, Lake Tahoe, NV - April ****"
['Willie Nelson'],[583959],0.557,0.379,0.575,146.536,-11.211,1,0,0.533,0.000687,0.177,0.0654,0,131960,13,1965,1965,Mr. Record Man
['Willie Nelson'],[583959],0.586,0.0747,0.608,104.387,-18.372,1,2,0.956,0.00254,0.109,0.0309,0,185156,23,1973,1/1/1973,Funny How Time Slips Away
['Willie Nelson'],[583959],0.616,0.744,0.639,107.226,-8.032,1,7,0.521,0.003,0.0752,0.0488,0,276227,21,1976,9/1/1976,Will the Circle Be Unbroken
['Willie Nelson'],[583959],0.442,0.372,0.46,176.366,-14.942,1,4,0.393,1.26E-05,0.29,0.0694,0,190292,22,1976,1/12/1976,*********** Wine
['Willie Nelson'],[583959],0.501,0.202,0.259,76.321,-14.017,1,0,0.662,0.00748,0.649,0.0318,0,358600,23,1978,11/1/1978,"Till I **** Control ***** - Live at Harrah's Casino, Lake Tahoe, NV - April ****"
['Willie Nelson'],[583959],0.481,0.293,0.274,72.727,-12.455,1,9,0.654,0.0012,0.646,0.0704,0,865907,22,1978,11/1/1978,"Red Headed Stranger Medley - Live at Harrah's Casino, Lake Tahoe, NV - April ****"
['Willie Nelson'],[583959],0.48,0.193,0.0835,102.341,-13.73,1,0,0.48,0.00266,0.797,0.039,0,248600,22,1978,11/1/1978,"Georgia on My Mind - Live at Harrah's Casino, Lake Tahoe, NV - April ****"
['Willie Nelson'],[583959],0.398,0.0526,0.221,184.631,-15.432,1,5,0.862,0.000153,0.0889,0.0434,0,140794,10,1963,1/1/1963,Let Me Talk To You
['Willie Nelson'],[583959],0.573,0.341,0.454,95.915,-10.934,1,0,0.662,0,0.122,0.0253,0,146256,11,1963,1/1/1963,Home Motel
['Willie Nelson'],[583959],0.592,0.249,0.146,125.037,-16.342,1,4,0.4,0.000221,0.106,0.0487,0,204600,20,1976,2/1/1976,I'd Have to Be Crazy
['Willie Nelson'],[583959],0.375,0.353,0.226,73.28,-10.515,1,7,0.449,2.52E-06,0.689,0.0321,0,313093,23,1978,11/1/1978,"Amazing Grace - Live at Harrah's Casino, Lake Tahoe, NV - April ****"
['Willie Nelson'],[583959],0.457,0.673,0.81,161.404,-7.88,1,7,0.505,8.55E-05,0.913,0.0674,0,129907,22,1978,11/1/1978,"Will the Circle Be Unbroken - Live at Harrah's Casino, Lake Tahoe, NV - April ****"
['Willie Nelson'],[583959],0.619,0.368,0.424,75.237,-12.024,1,7,0.602,0.00032,0.199,0.0866,0,89960,22,1978,11/1/1978,"***** Walls - Live at Harrah's Casino, Lake Tahoe, NV - April ****"
['Willie Nelson'],[583959],0.75,0.287,0.756,147.467,-14.501,1,7,0.713,0.0414,0.0709,0.0573,0,145880,23,1979,11/6/1979,Frosty the Snowman
['Willie Nelson'],[583959],0.376,0.245,0.223,115.248,-17.02,1,2,0.132,0.0381,0.16,0.043,0,185427,7,1937,1937,My Heros Have Always Been *******
['Willie Nelson'],[583959],0.541,0.695,0.646,150.705,-9.402,1,2,0.453,3.06E-05,0.258,0.0528,0,289173,5,1947,1947,City of New Orleans
['Willie Nelson'],[583959],0.509,0.194,0.296,99.488,-12.424,1,0,0.849,9.82E-05,0.0931,0.0289,0,173001,45,1962,1/1/1962,Crazy
['Willie Nelson'],[583959],0.566,0.368,0.517,49.815,-10.306,1,0,0.724,1.33E-06,0.0823,0.0341,0,146109,41,1962,1/1/1962,***** Walls
['Willie Nelson'],[583959],0.598,0.0833,0.453,108.199,-14.861,1,0,0.9,0.000381,0.114,0.0566,0,135973,53,1968,9/1/1968,Buddy
['Willie Nelson'],[583959],0.581,0.574,0.853,76.915,-9.298,1,7,0.363,0.000902,0.107,0.0405,0,247240,59,1973,1973,Whiskey River
['Willie Nelson'],[583959],0.626,0.04,0.418,117.136,-19.994,1,4,0.928,0.00178,0.11,0.0405,0,138600,61,1975,5/1/1975,**** Eyes Crying In the Rain
['Willie Nelson'],[583959],0.714,0.724,0.802,111.173,-8.488,1,4,0.55,0.101,0.826,0.042,0,153107,57,1975,1975,On the Road ***** - Live
['Willie Nelson'],[583959],0.518,0.261,0.2,73.336,-13.868,1,2,0.755,0.00106,0.144,0.0272,0,212667,64,1982,2/1/1982,Always On My Mind
['Willie Nelson'],[583959],0.746,0.491,0.868,76.857,-12.712,0,4,0.662,5.14E-05,0.0756,0.0593,0,157053,49,1973,1973,Shotgun Willie
['Willie Nelson'],[583959],0.601,0.766,0.856,130.14,-13.262,1,7,0.586,0.000903,0.347,0.0466,0,168933,47,1974,1974,Bloody Mary Morning
['Willie Nelson'],[583959],0.581,0.157,0.473,80.074,-16.908,1,2,0.838,3.54E-05,0.103,0.0692,0,239800,50,1975,5/1/1975,Red Headed Stranger
['Willie Nelson'],[583959],0.714,0.715,0.841,111.036,-9.965,1,4,0.345,0.00567,0.927,0.0387,0,152267,52,1975,1975,On the Road ***** - Live
['Willie Nelson'],[583959],0.434,0.45,0.485,171.77,-10.347,1,9,0.333,2.05E-05,0.0844,0.0599,0,206733,45,1975,1975,Mamas Don't Let Your Babies Grow Up to Be *******
['Willie Nelson'],[583959],0.381,0.335,0.259,83.792,-12.797,1,2,0.207,0.088,0.1,0.0362,0,213440,52,1978,4/1/1978,**** Skies
['Willie Nelson'],[583959],0.543,0.633,0.613,151.609,-11.693,1,2,0.477,2.14E-05,0.16,0.05,0,287000,53,1984,11/25/1984,City of New Orleans
['Willie Nelson'],[583959],0.606,0.225,0.567,104.803,-12.855,1,2,0.885,0.000199,0.121,0.0281,0,185409,31,1962,1/1/1962,Funny How Time Slips Away
['Willie Nelson'],[583959],0.709,0.412,0.74,101.711,-12.807,1,9,0.419,4.56E-05,0.11,0.0663,0,228560,45,1971,1971,Me and Paul
['Willie Nelson'],[583959],0.464,0.614,0.736,109.704,-11.073,1,2,0.397,0.0035,0.109,0.0423,0,179427,43,1972,3/1/1972,Good Hearted Woman
['Willie Nelson'],[583959],0.566,0.133,0.23,136.101,-18.399,1,4,0.889,0.000625,0.112,0.0498,0,145667,44,1975,5/1/1975,Time of the Preacher
['Willie Nelson'],[583959],0.64,0.133,0.376,117.61,-12.726,1,4,0.913,0.0509,0.112,0.0368,0,138693,40,1975,1975,**** Eyes Crying In the Rain
['Willie Nelson'],[583959],0.549,0.267,0.0993,144.546,-12.382,0,9,0.881,0.0209,0.137,0.0416,0,230933,45,1978,4/1/1978,********
['Willie Nelson'],[583959],0.589,0.553,0.889,77.461,-8.502,1,2,0.817,0,0.0989,0.0443,0,138040,34,1966,6/1/1966,Heartaches by the Number
['Willie Nelson'],[583959],0.602,0.366,0.946,180.297,-15.895,1,7,0.413,4.98E-06,0.192,0.0468,0,154160,42,1973,1973,Stay All ***** (Stay a Little Longer)
['Willie Nelson'],[583959],0.4,0.0625,0.238,66.663,-19.592,1,0,0.926,0.000446,0.095,0.0389,0,171967,42,1973,1/1/1973,Crazy
['Willie Nelson'],[583959],0.643,0.189,0.813,120.484,-17.929,1,4,0.891,1.13E-05,0.108,0.101,0,92400,41,1975,5/1/1975,I Couldn't Believe It Was True
['Willie Nelson'],[583959],0.415,0.394,0.11,125.893,-11.168,1,9,0.89,0.0236,0.226,0.0398,0,267867,38,1975,1975,Angel Flying Too Close to the Ground
['Willie Nelson'],[583959],0.639,0.203,0.666,147.868,-16.784,1,2,0.865,0.00253,0.308,0.0518,0,170360,40,1975,5/1/1975,Remember Me (When the Candle Lights Are Gleaming)
['Willie Nelson'],[583959],0.6,0.12,0.158,92.682,-16.712,1,9,0.835,0.000569,0.0969,0.0446,0,262093,38,1975,5/1/1975,***** on the Wheel
['Willie Nelson'],[583959],0.533,0.215,0.106,67.985,-12.854,1,1,0.8,0.0336,0.14,0.0396,0,259360,44,1978,4/1/1978,Georgia On My Mind
['Willie Nelson'],[583959],0.594,0.481,0.521,144.119,-11.496,1,7,0.47,0.0655,0.168,0.0655,0,232973,43,1978,4/1/1978,All of Me
['Willie Nelson'],[583959],0.604,0.268,0.331,141.255,-14.908,1,2,0.791,0.0811,0.178,0.0345,0,237200,44,1979,10/1/1979,Help Me Make It Through the *****
['Willie Nelson'],[583959],0.616,0.605,0.68,97.254,-12.837,1,2,0.247,0.00229,0.142,0.0553,0,170640,42,1987,1987,******** Rider
['Willie Nelson'],[583959],0.662,0.331,0.636,89.075,-12.073,1,9,0.684,3.61E-05,0.203,0.05,0,135855,23,1962,1/1/1962,Touch Me
['Willie Nelson'],[583959],0.568,0.291,0.422,113.474,-11.674,1,2,0.746,2.26E-06,0.118,0.0359,0,170918,22,1962,1/1/1962,Wake Me When It's Over
['Willie Nelson'],[583959],0.662,0.412,0.819,126.35,-10.654,1,0,0.771,4.52E-05,0.13,0.0489,0,166928,22,1962,1/1/1962,Mr. Record Man
['Willie Nelson'],[583959],0.703,0.427,0.961,156.455,-13.616,1,2,0.437,3.66E-06,0.191,0.0528,0,158760,38,1973,1973,Devil in a Sleepin' Bag
['Willie Nelson'],[583959],0.478,0.262,0.218,84.505,-11.662,1,0,0.946,0.00325,0.122,0.0338,0,260507,39,1975,1975,The Last Thing I Needed First Thing This Morning
['Willie Nelson'],[583959],0.41,0.0856,0.234,90.137,-19.231,1,4,0.895,0.00123,0.0876,0.0408,0,320573,37,1975,5/1/1975,Can I Sleep in Your Arms
['Willie Nelson'],[583959],0.561,0.022,0.369,147.02,-22.575,1,9,0.904,0.00336,0.0932,0.0482,0,94733,36,1975,5/1/1975,Medley: **** Rock Montana / Red Headed Stranger
['Willie Nelson'],[583959],0.572,0.0724,0.393,126.911,-17.749,1,4,0.909,0.000126,0.188,0.0431,0,73533,36,1975,5/1/1975,Time of the Preacher Theme
['Willie Nelson'],[583959],0.38,0.292,0.249,119.046,-14.439,1,2,0.226,0.0647,0.121,0.0391,0,183360,36,1975,1975,My Heros Have Always Been *******
['Willie Nelson'],[583959],0.616,0.271,0.55,101.906,-12.003,1,0,0.592,2.80E-05,0.0929,0.0326,0,144467,46,1994,1/1/1994,***** Walls
['Willie Nelson'],[583959],0.661,0.235,0.459,86.125,-12.419,1,10,0.817,0,0.102,0.0364,0,141995,20,1962,1/1/1962,The Part Where I Cry
['Willie Nelson'],[583959],0.721,0.256,0.334,98.062,-11.623,1,0,0.686,6.42E-05,0.123,0.0382,0,143533,28,1965,1965,***** Life
['Willie Nelson'],[583959],0.671,0.243,0.596,113.108,-11.58,1,0,0.764,0.00352,0.114,0.0494,0,130400,27,1965,1965,***** Walls
['Willie Nelson'],[583959],0.465,0.44,0.428,175.696,-11.59,1,11,0.173,1.19E-06,0.193,0.0651,0,192667,37,1971,1971,*********** Wine
['Willie Nelson'],[583959],0.542,0.436,0.523,151.637,-12.634,1,4,0.723,8.82E-05,0.284,0.0319,0,167907,38,1975,1975,Forgiving You Was Easy
['Willie Nelson'],[583959],0.665,0.0324,0.686,99.368,-20.2,1,2,0.91,0.628,0.105,0.0655,0,106573,35,1975,5/1/1975,Just as I Am
['Willie Nelson'],[583959],0.516,0.741,0.761,99.748,-7.499,1,7,0.362,0.0142,0.127,0.0327,0,211760,33,1975,1975,Whiskey River - Live
['Willie Nelson'],[583959],0.61,0.0999,0.414,128.902,-16.778,1,9,0.708,1.24E-06,0.129,0.0831,0,53267,35,1975,5/1/1975,Denver
['Willie Nelson'],[583959],0.623,0.0957,0.403,117.131,-13.76,1,4,0.937,0.00437,0.117,0.0386,0,139000,37,1975,1975,**** Eyes Crying in the Rain
['Willie Nelson'],[583959],0.646,0.435,0.982,142.308,-20.081,1,7,0.581,0.923,0.216,0.0352,0,113707,34,1975,5/1/1975,Down Yonder
['Willie Nelson'],[583959],0.518,0.187,0.115,63.478,-14.693,0,2,0.808,0.0535,0.106,0.035,0,203933,38,1978,4/1/1978,Moonlight In Vermont
['Willie Nelson'],[583959],0.512,0.755,0.736,99.797,-7.693,1,7,0.428,0.133,0.439,0.0305,0,218627,37,1978,11/1/1978,"Whiskey River - Live at Harrah's Casino, Lake Tahoe, NV - April ****"
['Willie Nelson'],[583959],0.545,0.214,0.191,74.827,-17.43,1,9,0.944,0.335,0.113,0.0305,0,324040,36,1979,10/1/1979,For the Good Times
['Willie Nelson'],[583959],0.525,0.508,0.877,195.448,-13.083,1,7,0.253,1.35E-05,0.0659,0.0478,0,199160,38,1989,7/12/1989,Nothing I Can Do About It Now
['Willie Nelson'],[583959],0.488,0.65,0.604,172.082,-12.261,1,5,0.136,0.00664,0.45,0.0421,0,308760,46,1998,1/1/1998,The Maker
['Willie Nelson'],[583959],0.731,0.716,0.777,111.281,-7.962,1,4,0.687,0.000882,0.597,0.0417,0,148107,47,2001,10/2/2001,On the Road *****
['Willie Nelson'],[583959],0.633,0.225,0.254,96.094,-14.885,1,9,0.711,0.00546,0.0955,0.0272,0,278653,60,2013,10/11/2013,Have You Ever Seen the Rain (feat. Paula Nelson)
['Willie Nelson'],[583959],0.589,0.247,0.606,115.739,-11.177,1,2,0.777,0,0.145,0.0394,0,155313,19,1962,1/1/1962,Undo The Right
['Willie Nelson'],[583959],0.593,0.518,0.666,135.141,-8.975,1,10,0.77,6.55E-06,0.142,0.0368,0,179230,19,1962,1/1/1962,***** Days
['Willie Nelson'],[583959],0.6,0.317,0.687,61.728,-10.603,1,7,0.779,0.000629,0.162,0.0382,0,153163,19,1962,1/1/1962,Darkness On The Face Of The Earth
['Willie Nelson'],[583959],0.597,0.327,0.585,123.833,-11.755,1,3,0.844,2.53E-05,0.0701,0.0383,0,147178,18,1962,1/1/1962,One Step Beyond
['Willie Nelson'],[583959],0.61,0.365,0.674,97.447,-10.725,1,0,0.884,4.79E-05,0.109,0.0313,0,142034,18,1962,1/1/1962,Where My House Lives
['Willie Nelson'],[583959],0.378,0.394,0.761,142.664,-7.72,1,9,0.66,6.85E-05,0.0606,0.0303,0,145133,28,1967,2/1/1967,The Party's Over
['Willie Nelson'],[583959],0.514,0.384,0.644,141.361,-9.607,1,2,0.513,0.00152,0.359,0.0289,0,149587,34,1970,3/1/1970,Crazy Arms
['Willie Nelson'],[583959],0.675,0.541,0.702,79.115,-8.547,1,2,0.612,2.18E-05,0.115,0.0535,0,134747,32,1970,3/1/1970,I Gotta Get ****
['Willie Nelson'],[583959],0.687,0.236,0.511,135.793,-19.435,1,7,0.872,0.947,0.0876,0.128,0,47227,34,1975,5/1/1975,O'er the Waves
['Willie Nelson'],[583959],0.471,0.096,0.269,95.766,-22.433,1,0,0.834,0.78,0.107,0.0436,0,136133,33,1975,5/1/1975,Bandera
['Willie Nelson'],[583959],0.368,0.316,0.222,110.528,-14.137,1,2,0.163,0.0156,0.22,0.0421,0,183973,31,1975,1975,My Heroes Have Always Been *******
['Willie Nelson'],[583959],0.42,0.191,0.135,76.246,-15.063,1,7,0.894,0.128,0.143,0.0315,0,228800,35,1978,4/1/1978,Unchained Melody
['Willie Nelson'],[583959],0.295,0.114,0.0684,69.427,-14.657,1,8,0.916,0.0336,0.163,0.0333,0,273333,34,1978,4/1/1978,September Song
['Willie Nelson'],[583959],0.685,0.371,0.429,120.931,-11.688,1,7,0.243,0.0161,0.109,0.115,0,154707,34,1978,4/1/1978,On the Sunny Side of the Street
['Willie Nelson'],[583959],0.478,0.224,0.222,128.728,-13.09,1,0,0.92,0.000514,0.0742,0.0371,0,260827,34,1982,2/1/1982,Last Thing I Needed First Thing This Morning
['Willie Nelson'],[583959],0.607,0.226,0.266,106.436,-10.916,1,4,0.94,0.000654,0.109,0.0472,0,269240,46,2001,1/1/2001,The Rainbow Connection
['Willie Nelson'],[583959],0.709,0.729,0.763,111.138,-8.567,1,4,0.588,0.0757,0.816,0.0454,0,152707,47,2008,4/1/2008,On the Road ***** - Live
['Willie Nelson'],[583959],0.643,0.133,0.253,68.152,-12.903,0,9,0.712,0.00372,0.0924,0.0395,0,129533,24,1965,1965,Are You Sure
['Willie Nelson'],[583959],0.755,0.143,0.317,96.136,-16.423,1,2,0.868,0.0734,0.103,0.0464,0,147280,26,1968,9/1/1968,Good Times
['Willie Nelson'],[583959],0.422,0.339,0.198,146.173,-10.074,1,2,0.799,0.00125,0.155,0.0266,0,213107,38,1975,1975,Always On My Mind
['Willie Nelson'],[583959],0.611,0.749,0.635,96.579,-8.135,1,2,0.209,0.00113,0.115,0.067,0,170773,33,1975,1975,******** Rider
['Willie Nelson'],[583959],0.479,0.202,0.111,69.293,-13.463,1,1,0.731,0.0148,0.141,0.0358,0,259693,29,1975,1975,Georgia On My Mind
['Willie Nelson'],[583959],0.405,0.147,0.111,64.968,-15.871,1,1,0.831,0.0271,0.14,0.0459,0,259973,34,1975,1975,Georgia On My Mind
['Willie Nelson'],[583959],0.697,0.613,0.925,109.778,-11.91,1,2,0.444,0.0403,0.346,0.0566,0,122760,33,1976,2/1/1976,If You've Got the Money I've Got the Time
['Willie Nelson'],[583959],0.475,0.385,0.362,81.113,-13.445,1,7,0.169,0.0351,0.145,0.0299,0,183573,32,1978,1/1/1978,If You Can Touch Her at All - Remastered
['Willie Nelson'],[583959],0.609,0.24,0.118,73.815,-10.179,1,9,0.783,0.000191,0.108,0.0259,0,241573,33,1978,4/1/1978,******* to Watch Over Me
['Willie Nelson'],[583959],0.687,0.293,0.524,120.058,-10.483,1,4,0.817,7.39E-05,0.237,0.0461,0,151467,32,1978,4/1/1978,Don't Get Around Much Anymore
['Willie Nelson'],[583959],0.429,0.626,0.699,158.768,-8.947,1,9,0.588,0.00163,0.951,0.0405,0,155907,34,1980,1980,Pick Up The Tempo
['Willie Nelson'],[583959],0.692,0.18,0.453,104.597,-14.932,1,2,0.829,0.00743,0.134,0.035,0,183373,42,1994,1/1/1994,Funny How Time Slips Away
['Willie Nelson'],[583959],0.336,0.158,0.165,88.383,-14.971,1,9,0.821,0.00192,0.107,0.0344,0,185213,32,1973,1973,Sad Songs and Waltzes
['Willie Nelson'],[583959],0.602,0.0841,0.171,121.907,-16.156,1,9,0.906,5.87E-05,0.0628,0.0935,0,260040,32,1973,1973,A Song for You
['Willie Nelson'],[583959],0.607,0.248,0.381,141.497,-12.269,1,2,0.777,0.00403,0.103,0.0349,0,239533,29,1975,1975,Help Me Make It Through the *****
['Willie Nelson'],[583959],0.432,0.362,0.433,140.685,-13.536,1,7,0.707,0.000339,0.232,0.0407,0,200827,32,1975,1975,Living in the Promiseland
['Willie Nelson'],[583959],0.609,0.647,0.715,91.261,-7.69,1,5,0.613,0.000424,0.152,0.037,0,279387,30,1976,9/1/1976,Uncloudy Day
['Willie Nelson'],[583959],0.455,0.243,0.326,134.759,-16.453,1,2,0.302,0.00613,0.0912,0.0319,0,241000,31,1978,1/1/1978,A Couple More Years - Remastered
['Willie Nelson'],[583959],0.767,0.574,0.823,133.814,-9.679,1,8,0.802,0.000149,0.178,0.073,0,126600,28,1972,7/1/1972,Mountain Dew
['Willie Nelson'],[583959],0.536,0.406,0.815,170.334,-13.74,1,2,0.701,0.000948,0.0821,0.045,0,151413,30,1973,1973,Bubbles in My Beer
['Willie Nelson'],[583959],0.633,0.398,0.141,125.185,-10.196,1,4,0.278,0.000466,0.0933,0.0412,0,205000,26,1975,1975,I'd Have to Be Crazy
['Willie Nelson'],[583959],0.548,0.727,0.609,150.899,-8.354,1,2,0.482,2.52E-05,0.169,0.0572,0,288093,33,1975,1975,City of New Orleans
['Willie Nelson'],[583959],0.37,0.422,0.298,136.638,-9.694,1,9,0.542,0.00477,0.903,0.0309,0,264133,30,1975,1975,Angel Flying Too Close to the Ground
['Willie Nelson'],[583959],0.614,0.796,0.643,96.607,-6.823,1,2,0.223,0.00283,0.156,0.0625,0,170800,26,1975,1975,******** Rider
['Willie Nelson'],[583959],0.644,0.129,0.193,82.787,-13.69,1,7,0.784,5.93E-05,0.166,0.0629,0,110853,31,1976,9/1/1976,The Troublemaker
['Willie Nelson'],[583959],0.578,0.234,0.221,71.213,-16.753,1,2,0.514,0.0211,0.316,0.0331,0,163493,31,1978,11/1/1978,"Funny How Time Slips Away - Live at Harrah's Casino, Lake Tahoe, NV - April ****"
['Willie Nelson'],[583959],0.426,0.179,0.0646,73.162,-16.334,1,2,0.903,0.00392,0.129,0.0306,0,211333,33,1982,2/1/1982,Let It Be Me
['Willie Nile'],[683686],0.599,0.825,0.9,124.204,-10.558,1,10,0.011,0.00019,0.187,0.0294,0,246787,34,1980,5/14/1980,******** Moon
['Willis Alan Ramsey'],[688400],0.492,0.189,0.641,88.892,-18.91,0,6,0.895,0.00301,0.12,0.0386,0,203893,27,1972,1/1/1972,Muskrat Love (Muskrat Candlelight)
['Willis Alan Ramsey'],[688400],0.602,0.347,0.804,144.8,-16.822,1,7,0.699,0.383,0.191,0.0387,0,139333,21,1972,1/1/1972,Geraldine And The Honeybee
['Willis Alan Ramsey'],[688400],0.585,0.226,0.288,80.76,-16.539,0,5,0.716,0.000117,0.101,0.0607,0,159867,21,1972,1/1/1972,Satin ******
['Willis Alan Ramsey'],[688400],0.564,0.27,0.3,92.015,-14.925,1,11,0.715,0.0193,0.114,0.0253,0,303027,21,1972,1/1/1972,Goodbye Old Missoula
['Willis Alan Ramsey'],[688400],0.373,0.0672,0.153,80.225,-19.646,1,2,0.87,3.11E-05,0.127,0.038,0,191760,20,1972,1/1/1972,Angel Eyes
['Willis Alan Ramsey'],[688400],0.406,0.484,0.569,165.203,-12.419,0,9,0.507,0,0.0773,0.042,0,186107,19,1972,1/1/1972,Painted Lady
['Willis Alan Ramsey'],[688400],0.637,0.434,0.672,78.056,-15.846,1,3,0.584,0.000419,0.0806,0.154,0,351173,37,1972,1/1/1972,Northeast Texas Women
['Willis Alan Ramsey'],[688400],0.413,0.25,0.31,142.483,-14.88,1,7,0.711,0,0.129,0.0357,0,258200,33,1972,1/1/1972,Ballad Of Spider John
['Wilson Phillips'],[956268],0.574,0.521,0.381,138.427,-10.738,1,2,0.106,1.43E-05,0.152,0.0285,0,245467,34,1990,1/1/1990,A Reason To Believe
['Wilson Phillips'],[956268],0.582,0.676,0.496,108.291,-7.496,1,5,0.303,0,0.234,0.0265,0,248800,33,1990,1/1/1990,The Dream Is Still Alive
['Wilson Phillips'],[956268],0.679,0.657,0.546,97.8,-9.897,1,5,0.4,0,0.0497,0.0255,0,266867,69,1990,1/1/1990,Hold On
['Wilson Phillips'],[956268],0.724,0.471,0.442,97.211,-11.143,1,0,0.448,2.50E-06,0.218,0.0358,0,295693,51,1990,1/1/1990,Release Me
['Wilson Phillips'],[956268],0.688,0.679,0.536,101.872,-11.05,0,1,0.319,0.000301,0.29,0.0259,0,291867,50,1990,1/1/1990,You're In Love
['Wilson Phillips'],[956268],0.688,0.673,0.575,97.783,-8.971,1,5,0.604,0,0.0906,0.0271,0,221333,51,2000,5/23/2000,Hold On - Single Edit
['Wilson Phillips'],[956268],0.657,0.76,0.71,107.872,-8.613,1,4,0.171,0.00551,0.224,0.0298,0,274267,39,1990,1/1/1990,Impulsive
['Wilson Pickett'],[677781],0.788,0.395,0.773,111.572,-10.949,1,4,0.617,0.000164,0.166,0.0386,0,160000,26,1965,1965,In the ******** Hour - 45 Version
['Wilson Pickett'],[677781],0.755,0.46,0.971,113.553,-11.968,1,0,0.124,0,0.101,0.0361,0,153827,23,1965,1965,Teardrops Will Fall
