"artist_names","artists_id","danceability","energy","valence","tempo","loudness","mode","key","acousticness","instrumentalness","liveness","speechiness","explicit","duration_ms","popularity","year","release_date","song_title","follower_main_genre"
"'The Beatles'",754032,0.577,0.624,0.671,75.478,-9.626,1,0,0.33,0.00622,0.117,0.0285,0,195267,53,1968,"11/22/1968","**** Sadie - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.621,0.459,0.648,114.816,-10.414,1,0,0.224,0,0.656,0.104,0,194160,52,1968,"11/22/1968","The Continuing Story Of Bungalow Bill - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.589,0.522,0.957,187.688,-8.718,1,2,0.53,0.000243,0.0993,0.0521,0,101160,51,1968,"11/22/1968","Why Don't We Do It In The Road? - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.327,0.525,0.435,151.766,-10.272,1,9,0.000875,0.259,0.133,0.0475,0,240453,52,1968,"11/22/1968","Yer ***** - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.599,0.537,0.946,84.895,-9.617,1,0,0.594,1.92e-05,0.194,0.0254,0,230453,51,1968,"11/22/1968","Don't **** Me By - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.349,0.129,0.163,104.837,-15.883,1,5,0.539,0.405,0.192,0.0294,0,186307,51,1968,"11/22/1968","Long, Long, Long - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.537,0.297,0.553,144.197,-15.452,1,7,0.88,1.5e-05,0.145,0.0822,0,161160,51,1968,"11/22/1968","Honey Pie - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.542,0.445,0.52,93.245,-9.105,1,8,0.643,0,0.516,0.0303,0,124267,51,1968,"11/22/1968","Piggies - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.523,0.731,0.81,117.089,-8.613,1,2,0.0207,0.000464,0.081,0.0559,0,144773,50,1968,"11/22/1968","Everybody's Got ********* To Hide Except Me And My Monkey - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.517,0.529,0.362,76.644,-11.851,0,9,0.115,0.00396,0.174,0.0323,0,182080,50,1968,"11/22/1968","Cry Baby Cry - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.792,0.763,0.152,89.9,-11.185,1,2,0.425,0.627,0.789,0.0506,0,52973,50,1968,"11/22/1968","Wild Honey Pie - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.146,0.355,0.178,146.408,-14.583,1,7,0.865,0.835,0.114,0.0352,0,193760,51,1968,"11/22/1968","Good ***** - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.623,0.544,0.793,120.761,-11.043,0,11,0.00814,0.309,0.134,0.0536,0,174467,49,1968,"11/22/1968","Savoy Truffle - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.587,0.617,0.947,100.495,-9.164,1,7,0.0197,0.639,0.199,0.028,0,191307,52,1969,"1/17/1969","Hey ******* - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.605,0.536,0.688,110.849,-10.069,1,1,0.518,0,0.528,0.0421,0,159720,50,1969,"1/17/1969","Yellow Submarine - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.437,0.669,0.514,173.67,-6.524,1,4,0.0344,0.00395,0.347,0.0395,0,207147,52,1969,"9/26/1969","Oh! Darling - **** Mix","Pop/Rock"
"'The Beatles'",754032,0.726,0.702,0.931,109.114,-10.757,1,7,0.0974,3.46e-05,0.239,0.032,0,216813,54,1970,"5/8/1970","Two Of Us - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.44,0.609,0.364,165.156,-8.824,1,2,0.0715,0,0.582,0.0358,0,217560,53,1970,"5/8/1970","I've Got A Feeling - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.291,0.638,0.525,185.235,-7.854,0,9,0.179,0,0.101,0.0554,0,145587,52,1970,"5/8/1970","I Me Mine - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.381,0.608,0.742,106.299,-10.061,1,2,0.113,0,0.148,0.0268,0,136120,60,1973,"4/1/1973","We Can Work It Out - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.665,0.782,0.731,137.453,-8.438,0,6,0.12,4.19e-06,0.125,0.0307,0,169000,63,2000,"11/13/2000","Day Tripper - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.472,0.856,0.841,78.696,-6.03,1,7,0.147,2.78e-06,0.595,0.0562,0,138200,63,2000,"11/13/2000","Paperback Writer - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.401,0.189,0.357,94.509,-11.189,1,0,0.871,0,0.0968,0.0287,0,125320,61,2000,"11/13/2000","********* - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.65,0.777,0.574,109.608,-4.984,1,2,0.141,0.343,0.215,0.0294,0,136827,62,2000,"11/13/2000","Lady Madonna - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.378,0.677,0.648,106.071,-8.63,1,2,0.0635,0,0.183,0.0298,0,135693,62,2000,"11/13/2000","We Can Work It Out - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.605,0.314,0.836,138.148,-7.631,1,0,0.916,0,0.359,0.0327,0,125867,59,2000,"11/13/2000","Eleanor Rigby - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.318,0.53,0.423,137.423,-6.521,1,2,0.0907,0,0.145,0.0369,0,207680,46,1967,"6/1/1967","Lucy In The Sky With Diamonds - Remix","Pop/Rock"
"'The Beatles'",754032,0.643,0.605,0.794,112.057,-6.998,1,4,0.126,0,0.262,0.0295,0,165293,46,1967,"6/1/1967","With A Little Help From My Friends - Remix","Pop/Rock"
"'The Beatles'",754032,0.361,0.857,0.523,95.114,-6.6,1,7,0.0341,0.00624,0.86,0.163,0,122133,46,1967,"6/1/1967","Sgt. Pepper's Lonely Hearts **** Band - Remix","Pop/Rock"
"'The Beatles'",754032,0.673,0.639,0.75,112.311,-6.673,0,1,0.122,0,0.22,0.0274,0,165293,47,1967,"5/26/1967","With A Little Help From My Friends - Remix","Pop/Rock"
"'The Beatles'",754032,0.633,0.385,0.647,113.956,-9.967,1,9,0.411,8.72e-05,0.095,0.0358,0,182053,49,1967,"5/26/1967","Penny Lane","Pop/Rock"
"'The Beatles'",754032,0.624,0.536,0.641,112.931,-7.617,1,9,0.0369,0.0028,0.108,0.042,0,179147,45,1967,"6/1/1967","Penny Lane - Stereo Mix ****","Pop/Rock"
"'The Beatles'",754032,0.338,0.47,0.107,80.724,-10.636,0,4,0.258,0.000205,0.889,0.0552,0,330920,43,1967,"6/1/1967","A Day In The Life - Remix","Pop/Rock"
"'The Beatles'",754032,0.598,0.551,0.817,121.959,-6.909,1,0,0.0913,0,0.0958,0.0308,0,167013,42,1967,"6/1/1967","Getting Better - Remix","Pop/Rock"
"'The Beatles'",754032,0.697,0.294,0.571,138.256,-9.231,1,8,0.49,0,0.17,0.0644,0,160013,42,1967,"6/1/1967","When I'm Sixty-Four - Remix","Pop/Rock"
"'The Beatles'",754032,0.208,0.615,0.101,91.158,-15.297,0,2,0.769,0.118,0.824,0.342,0,502013,47,1968,"11/22/1968","Revolution 9 - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.587,0.431,0.778,95.937,-9.495,1,2,0.0722,0,0.561,0.0686,0,130893,47,1969,"1/17/1969","All Together Now - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.4,0.463,0.627,103.103,-8.455,1,7,0.345,4.59e-05,0.286,0.0288,0,231213,45,1969,"1/17/1969","All You Need Is Love - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.39,0.781,0.199,113.511,-7.878,1,7,4.3e-05,0.412,0.1,0.0364,0,385013,43,1969,"1/17/1969","It's All Too Much - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.538,0.478,0.527,59.004,-8.957,0,11,0.472,0,0.17,0.0388,0,235000,51,1970,"5/8/1970","Dig A Pony - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.88,0.556,0.955,128.542,-10.773,1,2,0.24,0.0483,0.24,0.0855,0,152213,49,1970,"5/8/1970","For You **** - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.554,0.828,0.888,90.95,-6.435,1,4,0.0307,0,0.907,0.0739,0,173960,48,1970,"5/8/1970","One After 909 - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.516,0.515,0.524,169.039,-12.035,0,2,0.379,0,0.103,0.215,0,40040,48,1970,"5/8/1970","Maggie Mae - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.588,0.811,0.802,89.862,-7.299,1,7,0.339,4.06e-06,0.412,0.0448,0,140400,49,1973,"4/1/1973","I Feel Fine - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.234,0.693,0.541,106.933,-8.277,1,0,2.82e-05,0.899,0.442,0.0408,0,181320,51,1988,"3/7/1988","Rain - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.66,0.337,0.703,110.173,-11.524,1,2,0.213,1.57e-05,0.142,0.0286,0,136080,52,1988,"3/7/1988","This Boy - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.445,0.436,0.483,139.848,-8.536,1,0,0.58,2.63e-05,0.112,0.0332,0,230440,60,2000,"11/13/2000","Let It Be - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.602,0.736,0.819,94.931,-6.51,0,11,0.149,0,0.0776,0.0332,0,139240,58,2000,"11/13/2000","Help! - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.546,0.818,0.756,138.561,-4.89,1,0,0.0487,0,0.0983,0.031,0,152920,59,2000,"11/13/2000","A Hard Day's ***** - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.679,0.592,0.55,113.265,-5.963,1,9,0.0964,0.0138,0.16,0.0402,0,180520,58,2000,"11/13/2000","Penny Lane - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.636,0.677,0.837,138.707,-5.605,1,9,0.265,0,0.215,0.0316,0,163320,57,2000,"11/13/2000","Eight Days A Week - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.426,0.76,0.955,171.838,-4.082,1,0,0.118,0,0.325,0.0414,0,131213,57,2000,"11/13/2000","Can't Buy Me Love - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.651,0.892,0.962,135.309,-6.551,1,4,0.00465,2.85e-06,0.127,0.0313,0,179480,58,2000,"11/13/2000","The Ballad Of John And Yoko - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.581,0.821,0.968,136.145,-4.387,1,0,0.507,0,0.108,0.0318,0,116160,59,2000,"11/13/2000","From Me To You - Mono / Remastered","Pop/Rock"
"'The Beatles'",754032,0.524,0.88,0.758,148.058,-3.865,1,0,0.404,0.000191,0.154,0.0987,0,140173,58,2000,"11/13/2000","Love Me Do - Mono / Remastered","Pop/Rock"
"'The Beatles'",754032,0.397,0.625,0.676,104.54,-5.829,1,7,0.437,5.47e-06,0.263,0.0347,0,227760,59,2000,"11/13/2000","All You Need Is Love - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.291,0.551,0.373,125.07,-8.17,1,6,0.357,6.16e-05,0.239,0.0345,0,307587,44,1967,"5/26/1967","Within You Without You - Remix","Pop/Rock"
"'The Beatles'",754032,0.372,0.32,0.251,130.97,-9.724,1,0,0.879,0,0.108,0.0315,0,205840,42,1967,"6/1/1967","***** Leaving Home - Remix","Pop/Rock"
"'The Beatles'",754032,0.405,0.644,0.52,111.667,-7.115,0,0,0.503,0,0.0681,0.0495,0,157960,41,1967,"6/1/1967","Fixing A Hole - Remix","Pop/Rock"
"'The Beatles'",754032,0.696,0.308,0.564,138.425,-8.956,1,8,0.508,0,0.142,0.0557,0,160013,42,1967,"5/26/1967","When I'm Sixty-Four - Remix","Pop/Rock"
"'The Beatles'",754032,0.59,0.444,0.718,121.904,-11.472,1,0,0.131,5.06e-05,0.13,0.0394,0,167253,44,1967,"5/26/1967","Getting Better","Pop/Rock"
"'The Beatles'",754032,0.58,0.695,0.69,86.822,-5.49,1,8,0.00624,0,0.0857,0.0252,0,165800,40,1967,"6/1/1967","Lovely Rita - Remix","Pop/Rock"
"'The Beatles'",754032,0.591,0.551,0.81,121.949,-6.605,1,0,0.07,0,0.0942,0.0308,0,167013,41,1967,"5/26/1967","Getting Better - Remix","Pop/Rock"
"'The Beatles'",754032,0.246,0.743,0.623,83.339,-5.224,0,9,0.13,0,0.19,0.0526,0,159200,40,1967,"6/1/1967","Being For The Benefit Of Mr. Kite! - Remix","Pop/Rock"
"'The Beatles'",754032,0.292,0.545,0.365,124.251,-8.475,1,6,0.325,5.95e-05,0.306,0.0352,0,307587,40,1967,"6/1/1967","Within You Without You - Remix","Pop/Rock"
"'The Beatles'",754032,0.376,0.319,0.217,132.105,-9.573,1,0,0.881,0,0.124,0.031,0,205840,41,1967,"5/26/1967","***** Leaving Home - Remix","Pop/Rock"
"'The Beatles'",754032,0.576,0.951,0.789,118.769,-5.03,1,0,0.000249,0.214,0.446,0.0521,0,80600,40,1967,"5/26/1967","Sgt. Pepper's Lonely Hearts **** Band (Reprise) - Remix","Pop/Rock"
"'The Beatles'",754032,0.175,0.731,0.801,209.242,-8.341,1,9,0.000341,0.000751,0.0846,0.0705,0,204493,44,1969,"1/17/1969","Only A Northern Song - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.54,0.489,0.67,157.03,-12.276,1,5,0.659,0.0019,0.457,0.117,0,50467,47,1970,"5/8/1970","Dig It - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.635,0.71,0.78,109.256,-8.963,1,2,0.394,0.221,0.179,0.0311,0,138987,47,1973,"4/2/1973","Lady Madonna - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.593,0.304,0.732,75.632,-10.525,1,4,0.567,0.000918,0.0954,0.0256,0,215613,48,1988,"3/7/1988","Don't Let Me Down - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.643,0.723,0.729,137.698,-10.628,0,6,0.104,1.23e-06,0.274,0.0299,0,169147,47,1988,"3/7/1988","Day Tripper - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.391,0.883,0.927,75.442,-5.973,1,7,0.264,0,0.157,0.0442,0,141333,48,1988,"3/7/1988","*** Loves You - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.498,0.806,0.664,99.396,-5.284,1,0,0.402,5.74e-06,0.525,0.0265,0,207787,56,2000,"11/13/2000","****** Goodbye - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.554,0.904,0.801,123.443,-6.319,0,4,0.0638,0,0.259,0.0536,0,190120,56,2000,"11/13/2000","Ticket To Ride - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.66,0.557,0.788,110.743,-9.597,1,1,0.158,0,0.543,0.03,0,158800,56,2000,"11/13/2000","Yellow Submarine - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.559,0.343,0.183,164.53,-13.072,0,9,0.0601,0.138,0.1,0.0424,0,258693,55,2000,"11/13/2000","Come Together - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.449,0.375,0.466,133.845,-9.329,1,0,0.302,2.41e-06,0.144,0.0286,0,181413,55,2000,"11/13/2000","********* - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.326,0.365,0.314,133.084,-8.776,1,3,0.667,0.000523,0.0718,0.0265,0,219440,54,2000,"11/13/2000","The Long And Winding Road - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.462,0.632,0.585,74.268,-7.438,1,5,0.091,0,0.397,0.0248,0,238854,63,2006,"11/17/2006","Hey Jude","Pop/Rock"
"'The Beatles'",754032,0.415,0.665,0.523,112.618,-6.853,0,0,0.483,0,0.0663,0.0448,0,157960,39,1967,"5/26/1967","Fixing A Hole - Remix","Pop/Rock"
"'The Beatles'",754032,0.575,0.948,0.856,118.758,-5.381,1,0,0.000202,0.369,0.513,0.0561,0,80600,38,1967,"6/1/1967","Sgt. Pepper's Lonely Hearts **** Band (Reprise) - Remix","Pop/Rock"
"'The Beatles'",754032,0.511,0.794,0.847,121.517,-6.876,1,2,0.000312,0,0.555,0.0887,0,154467,38,1967,"6/1/1967","Good Morning Good Morning - Remix","Pop/Rock"
"'The Beatles'",754032,0.617,0.577,0.627,112.921,-5.71,1,9,0.0644,0.00157,0.106,0.0388,0,180693,41,1967,"5/26/1967","Penny Lane - Stereo Mix ****","Pop/Rock"
"'The Beatles'",754032,0.38,0.627,0.255,95.797,-9.647,1,10,0.342,0.000231,0.092,0.267,0,246413,36,1967,"6/1/1967","Strawberry Fields Forever - Stereo Mix ****","Pop/Rock"
"'The Beatles'",754032,0.578,0.687,0.659,87.479,-5.175,1,8,0.00726,0,0.0936,0.0241,0,165800,38,1967,"5/26/1967","Lovely Rita - Remix","Pop/Rock"
"'The Beatles'",754032,0.547,0.348,0.765,111.874,-12.678,1,0,0.439,0,0.0947,0.0362,0,160933,41,1967,"5/26/1967","Being For The Benefit Of Mr Kite!","Pop/Rock"
"'The Beatles'",754032,0.247,0.752,0.593,83.149,-4.966,0,9,0.103,0,0.107,0.0559,0,159200,38,1967,"5/26/1967","Being For The Benefit Of Mr. Kite! - Remix","Pop/Rock"
"'The Beatles'",754032,0.413,0.722,0.228,97.965,-6.54,1,10,0.385,0.000335,0.0994,0.273,0,249920,38,1967,"5/26/1967","Strawberry Fields Forever - Stereo Mix ****","Pop/Rock"
"'The Beatles'",754032,0.389,0.491,0.28,97.974,-13.052,1,10,0.323,0.000116,0.0704,0.184,0,248933,45,1973,"4/2/1973","Strawberry Fields Forever - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.457,0.361,0.265,81.068,-14.52,0,4,0.199,0.000862,0.108,0.0308,0,307680,44,1973,"4/2/1973","A Day In The Life - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.308,0.895,0.902,150.109,-5.157,1,7,0.389,0,0.177,0.0463,0,142653,47,1973,"4/1/1973","*** Loves You - Mono Version / Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.72,0.513,0.961,88.628,-9.217,1,9,0.367,0.000364,0.0677,0.0317,0,182880,44,1988,"3/7/1988","***** A Woman - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.549,0.797,0.948,131.755,-9.767,1,7,0.71,0.000114,0.349,0.0343,0,145813,48,1988,"3/7/1988","Komm gib mir deine **** - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.414,0.329,0.426,132.571,-8.193,1,4,0.638,0,0.114,0.0396,0,162413,45,1988,"3/7/1988","Yes It Is - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.399,0.573,0.649,147.114,-9.44,1,10,0.0293,2.83e-05,0.0914,0.0253,0,429933,42,1988,"3/7/1988","Hey Jude - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.585,0.7,0.493,95.695,-7.966,1,0,0.256,0.0111,0.668,0.0993,0,156440,35,1967,"6/1/1967","Sgt. Pepper's Lonely Hearts **** Band - Take 9 And ******","Pop/Rock"
"'The Beatles'",754032,0.36,0.428,0.357,179.328,-10.374,1,5,0.746,3.52e-05,0.116,0.266,0,196880,34,1967,"6/1/1967","Strawberry Fields Forever - Take 7","Pop/Rock"
"'The Beatles'",754032,0.623,0.132,0.181,96.261,-11.084,1,0,0.829,8.74e-05,0.193,0.0377,0,159787,35,1967,"5/26/1967","Strawberry Fields Forever - Take *","Pop/Rock"
"'The Beatles'",754032,0.505,0.797,0.825,121.624,-6.631,1,2,0.000302,0,0.484,0.0897,0,154467,36,1967,"5/26/1967","Good Morning Good Morning - Remix","Pop/Rock"
"'The Beatles'",754032,0.418,0.367,0.316,97.058,-12.36,1,2,0.787,3.45e-05,0.108,0.0503,0,238867,35,1967,"6/1/1967","Lucy In The Sky With Diamonds - Take *","Pop/Rock"
"'The Beatles'",754032,0.912,0.607,0.385,111.363,-7.957,0,6,0.253,0.464,0.152,0.122,0,196520,34,1967,"6/1/1967","With A Little Help From My Friends - Take * / False Start And Take * / ************","Pop/Rock"
"'The Beatles'",754032,0.654,0.862,0.956,135.117,-8.437,1,4,0.0053,4.51e-05,0.0955,0.0316,0,181067,42,1973,"4/2/1973","The Ballad Of John And Yoko - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.649,0.456,0.503,113.069,-8.998,1,11,0.219,0.0235,0.134,0.0309,0,181600,43,1973,"4/2/1973","Penny Lane - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.387,0.321,0.594,97.624,-9.613,1,2,0.046,0,0.0528,0.0263,0,209667,42,1973,"4/2/1973","Lucy In The Sky With Diamonds - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.7,0.473,0.385,103.206,-10.671,1,9,0.464,0,0.118,0.0329,0,147227,42,1973,"4/1/1973","In My Life - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.705,0.479,0.801,112.21,-10.079,1,4,0.305,0,0.403,0.0333,0,164187,42,1973,"4/2/1973","With A Little Help From My Friends - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.451,0.585,0.699,114.941,-10.431,0,4,0.0212,0.00572,0.161,0.0318,0,286840,42,1973,"4/2/1973","While My Guitar Gently Weeps - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.821,0.72,0.977,113.073,-8.696,1,10,0.223,0.0418,0.266,0.0318,0,191387,42,1973,"4/2/1973","Ob-La-Di, Ob-La-Da - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.557,0.519,0.371,129.157,-11.164,1,9,0.0362,0.00126,0.105,0.0357,0,187373,42,1973,"4/2/1973","Here Comes The Sun - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.381,0.162,0.345,96.744,-12.44,1,5,0.88,0,0.0882,0.0295,0,125533,42,1973,"4/1/1973","********* - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.495,0.854,0.819,77.967,-5.699,1,4,0.208,0,0.0371,0.0434,0,133347,45,1995,"11/20/1995","Ain't *** Sweet - Anthology * Version","Pop/Rock"
"'The Beatles'",754032,0.527,0.339,0.314,90.754,-12.166,1,10,0.696,4.48e-06,0.139,0.054,0,180120,33,1967,"5/26/1967","Strawberry Fields Forever - Take 4","Pop/Rock"
"'The Beatles'",754032,0.369,0.402,0.346,178.787,-10.841,0,9,0.754,9.96e-05,0.115,0.243,0,196747,34,1967,"5/26/1967","Strawberry Fields Forever - Take 7","Pop/Rock"
"'The Beatles'",754032,0.493,0.33,0.195,162.502,-11.555,0,4,0.918,0.000139,0.281,0.0384,0,291960,33,1967,"6/1/1967","A Day In The Life - Take * With Hums","Pop/Rock"
"'The Beatles'",754032,0.387,0.551,0.903,155.209,-9.643,1,4,0.2,0,0.355,0.0303,0,129227,42,1973,"4/1/1973","All My Loving - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.377,0.511,0.662,87.614,-11.887,1,2,0.076,0.000334,0.6,0.0447,0,275680,41,1973,"4/2/1973","I Am The Walrus - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.475,0.693,0.827,99.313,-9.905,1,0,0.302,2.86e-05,0.148,0.0252,0,209893,41,1973,"4/2/1973","****** Goodbye - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.316,0.62,0.63,187.563,-9.866,1,7,0.112,0.00554,0.811,0.118,0,122133,42,1973,"4/2/1973","Sgt. Pepper's Lonely Hearts **** Band - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.252,0.395,0.84,154.06,-12.323,1,1,0.405,0.000119,0.0635,0.0283,0,229787,40,1973,"4/2/1973","Across The Universe - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.389,0.436,0.692,100.371,-9.7,1,7,0.343,3.2e-05,0.258,0.0295,0,228653,41,1973,"4/2/1973","All You Need Is Love - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.526,0.786,0.449,142.875,-9.824,1,1,0.00173,0.000756,0.103,0.0952,0,201133,41,1973,"4/2/1973","Old ***** Shoe - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.448,0.348,0.476,139.449,-10.485,1,0,0.793,3.47e-05,0.125,0.0367,0,232373,41,1973,"4/2/1973","Let It Be - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.486,0.952,0.854,142.47,-7.922,1,9,0.0633,0.000291,0.06,0.0489,0,166760,41,1973,"4/2/1973","Back In The U.S.S.R. - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.443,0.222,0.557,71.747,-12.263,0,4,0.919,3.66e-06,0.0588,0.0316,0,180253,41,1973,"4/2/1973","The Fool On The Hill - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.392,0.334,0.42,133.606,-11.074,1,0,0.206,1.77e-06,0.111,0.0292,0,183800,40,1973,"4/2/1973","********* - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.764,0.322,0.625,113.35,-10.987,0,1,0.63,2.1e-06,0.0582,0.0335,0,151413,42,1973,"4/1/1973","And I Love Her - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.53,0.375,0.152,167.77,-12.007,0,9,0.0287,0.243,0.128,0.0407,0,259667,40,1973,"4/2/1973","Come Together - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.52,0.824,0.753,146.773,-7.092,1,0,0.509,9.34e-05,0.205,0.0966,0,142120,42,1973,"4/1/1973","Love Me Do - Mono Version / Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.439,0.813,0.937,82.077,-8.304,1,7,0.563,0.000605,0.728,0.0607,0,153893,41,1988,"3/7/1988","I'm Down - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.461,0.575,0.549,82.634,-10.709,1,10,0.517,0,0.138,0.0538,0,229173,43,1988,"3/7/1988","Across The Universe - World Wildlife Fund Version / Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.383,0.77,0.917,172.467,-7.096,1,0,0.209,0.00432,0.13,0.0487,0,122867,42,1988,"3/7/1988","Long Tall Sally - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.49,0.724,0.727,157.251,-8.109,1,7,0.189,3.01e-06,0.691,0.0827,0,138560,39,1988,"3/7/1988","Paperback Writer - Remastered ****","Pop/Rock"
"'The Beatles'",754032,0.284,0.803,0.96,173.666,-5.672,1,2,0.0868,0,0.292,0.0361,0,130187,48,1995,"11/20/1995","Can't Buy Me Love - Anthology * Version","Pop/Rock"
"'The Beatles'",754032,0.444,0.734,0.335,110.629,-9.825,1,0,0.219,0.000303,0.335,0.17,0,199813,31,1967,"6/1/1967","Strawberry Fields Forever - Take **","Pop/Rock"
"'The Beatles'",754032,0.411,0.56,0.331,98.333,-13.167,1,10,0.498,0.00949,0.0817,0.254,0,248867,32,1967,"5/26/1967","Strawberry Fields Forever","Pop/Rock"
"'The Beatles'",754032,0.448,0.855,0.342,110.792,-6.197,1,0,0.219,0.000455,0.34,0.184,0,198853,32,1967,"5/26/1967","Strawberry Fields Forever - Take **","Pop/Rock"
"'The Beatles'",754032,0.815,0.237,0.426,132.627,-11.932,1,7,0.218,0,0.0814,0.162,0,178653,31,1967,"6/1/1967","When I'm Sixty-Four - Take *","Pop/Rock"
"'The Beatles'",754032,0.45,0.12,0.182,128.506,-13.069,1,4,0.914,0.883,0.123,0.0363,0,229120,31,1967,"6/1/1967","***** Leaving Home - Take * / ************","Pop/Rock"
"'The Beatles'",754032,0.605,0.546,0.568,115.28,-7.176,1,5,0.166,0.000121,0.0436,0.0486,0,207840,31,1967,"6/1/1967","Fixing A Hole - ****** And Take 3","Pop/Rock"
"'The Beatles'",754032,0.724,0.456,0.32,127.521,-10.587,1,0,0.412,0.0928,0.198,0.0748,0,138533,31,1967,"6/1/1967","Getting Better - Take * / ************ And ****** At The End","Pop/Rock"
"'The Beatles'",754032,0.416,0.385,0.458,133.298,-9.388,1,0,0.0958,5.24e-06,0.228,0.0279,0,182227,36,1969,"9/26/1969","********* - **** Mix","Pop/Rock"
